City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Dagana,MR,2021-04-06 16:51:57,16.5165,-15.5068,109.4,11,0,2.3
294,Kargil,IN,2021-04-06 16:51:58,34.5667,76.1,31.32,95,100,2.39
295,Port Elizabeth,ZA,2021-04-06 16:51:58,-33.918,25.5701,64.4,82,0,17.27
296,Tianpeng,CN,2021-04-06 16:51:59,30.9866,103.9393,59.0,1,100,5.53
297,Pijijiapan,MX,2021-04-06 16:51:59,15.7011,-93.23,92.21,38,100,7.83
298,Cordoba,AR,2021-04-06 16:47:29,-31.4135,-64.1811,80.01,68,40,14.97
299,Jiangyou,CN,2021-04-06 16:51:18,31.7667,104.7167,58.01,80,100,1.81
300,Mount Barker,AU,2021-04-06 16:52:00,-35.0667,138.8667,57.99,99,0,1.7
301,Alofi,NU,2021-04-06 16:52:00,-19.0595,-169.9187,75.2,100,90,4.61
302,Stranda,NO,2021-04-06 16:52:00,62.3096,6.9358,35.01,96,100,8.01
303,Saint-Paul,RE,2021-04-06 16:48:58,-21.0096,55.2707,80.6,73,75,8.05
304,Aleksandrov Gay,RU,2021-04-06 16:52:01,50.147,48.5704,35.8,96,100,21.81
305,Kalugumalai,IN,2021-04-06 16:52:01,9.15,77.7167,86.68,47,12,2.86
306,Coolum Beach,AU,2021-04-06 16:52:02,-26.5333,153.1,70.0,100,98,1.01
307,Bambanglipuro,ID,2021-04-06 16:52:02,-7.95,110.2833,77.59,87,100,3.11
308,Sibolga,ID,2021-04-06 16:52:02,1.7427,98.7792,76.41,88,93,2.17
309,Alangayam,IN,2021-04-06 16:52:03,12.6,78.75,75.67,62,20,3.6
310,Belyy Yar,RU,2021-04-06 16:52:03,53.6039,91.3903,35.6,80,72,6.71
311,Balaguer,ES,2021-04-06 16:52:03,41.7912,0.8109,64.0,39,20,28.77
312,Pevek,RU,2021-04-06 16:52:01,69.7008,170.3133,-22.94,99,100,6.55
313,Saint-Pierre,RE,2021-04-06 16:52:04,-21.3393,55.4781,80.6,69,75,4.61
314,Vung Tau,VN,2021-04-06 16:52:05,10.346,107.0843,81.18,78,64,21.74
315,Soloneshnoye,RU,2021-04-06 16:52:05,51.6544,84.3197,36.91,98,100,3.11
316,Lavrentiya,RU,2021-04-06 16:52:05,65.5833,-171.0,-10.26,94,11,7.78
317,Ambilobe,MG,2021-04-06 16:52:06,-13.2,49.05,76.53,89,100,2.48
318,Terrace,CA,2021-04-06 16:52:06,54.5163,-128.6035,35.6,93,90,17.27
319,Talcahuano,CL,2021-04-06 16:52:07,-36.7167,-73.1167,60.8,94,75,6.91
320,San Rafael,AR,2021-04-06 16:52:07,-34.6177,-68.3301,78.82,55,15,16.8
321,Altay,CN,2021-04-06 16:52:07,47.8667,88.1167,42.66,39,99,6.82
322,Makakilo City,US,2021-04-06 16:51:03,21.3469,-158.0858,71.6,64,1,6.91
323,Moerai,PF,2021-04-06 16:52:08,-22.4333,-151.3333,76.77,70,100,6.17
324,Ocampo,MX,2021-04-06 16:52:08,21.65,-101.5,70.7,26,41,8.99
325,Reconquista,AR,2021-04-06 16:52:09,-29.15,-59.65,78.33,67,68,9.78
326,Tolaga Bay,NZ,2021-04-06 16:52:09,-38.3667,178.3,57.02,84,0,4.85
327,Nanakuli,US,2021-04-06 16:52:10,21.3906,-158.1547,71.6,64,1,6.91
328,Cairns,AU,2021-04-06 16:52:10,-16.9167,145.7667,75.2,83,90,4.61
329,Takoradi,GH,2021-04-06 16:52:10,4.8845,-1.7554,83.8,73,65,13.33
330,Kaoma,ZM,2021-04-06 16:52:11,-14.7833,24.8,68.14,65,20,4.61
331,Kaitangata,NZ,2021-04-06 16:52:11,-46.2817,169.8464,54.0,72,67,11.99
332,Oranjemund,NA,2021-04-06 16:52:12,-28.55,16.4333,60.73,94,7,11.39
333,Saldanha,ZA,2021-04-06 16:52:12,-33.0117,17.9442,73.4,40,72,12.66
334,Port Hardy,CA,2021-04-06 16:52:12,50.6996,-127.4199,42.8,81,75,2.3
335,Corrales,US,2021-04-06 16:52:13,35.2378,-106.6067,70.0,16,24,5.99
336,Caravelas,BR,2021-04-06 16:51:12,-17.7125,-39.2481,82.6,56,22,9.78
337,Kruisfontein,ZA,2021-04-06 16:47:22,-34.0033,24.7314,64.0,83,100,5.01
338,Kaka,TM,2021-04-06 16:52:13,37.3482,59.6143,65.21,30,0,6.13
339,Mabaruma,GY,2021-04-06 16:52:14,8.2,-59.7833,80.78,85,99,5.35
340,Vostok,RU,2021-04-06 16:52:14,46.4856,135.8833,28.81,97,80,3.83
341,Auki,SB,2021-04-06 16:52:15,-8.7676,160.7034,76.21,90,100,7.43
342,Gat,IL,2021-04-06 16:49:24,31.61,34.7642,73.0,45,19,4.52
343,Villarrica,PY,2021-04-06 16:52:15,-25.75,-56.4333,78.76,57,96,8.43
344,Noumea,NC,2021-04-06 16:52:15,-22.2763,166.4572,79.0,88,90,2.3
345,Marsa Matruh,EG,2021-04-06 16:52:16,31.3525,27.2453,89.6,7,0,9.22
346,Sitka,US,2021-04-06 16:52:16,57.0531,-135.33,33.8,86,75,6.91
347,Norsup,VU,2021-04-06 16:52:17,-16.0667,167.3833,77.99,79,79,8.61
348,Along,IN,2021-04-06 16:52:17,28.1667,94.7667,65.8,47,6,2.66
349,Barra,BR,2021-04-06 16:52:18,-11.0894,-43.1417,91.09,33,33,5.17
350,Rehoboth,NA,2021-04-06 16:52:18,-23.3167,17.0833,77.52,31,85,11.34
351,Lipari,IT,2021-04-06 16:52:18,38.4674,14.954,63.0,73,0,8.99
352,Castro,BR,2021-04-06 16:52:16,-24.7911,-50.0119,72.19,59,98,2.66
353,Aloleng,PH,2021-04-06 16:52:19,16.1307,119.7824,79.38,77,65,4.41
354,Hovd,MN,2021-04-06 16:52:19,48.0056,91.6419,41.59,24,91,2.66
355,North Bend,US,2021-04-06 16:52:20,43.4065,-124.2243,50.0,87,1,3.44
356,El Alto,PE,2021-04-06 16:52:20,-4.2714,-81.2147,84.2,58,40,10.36
357,Mayo,US,2021-04-06 16:49:49,38.8876,-76.5119,66.99,51,40,9.22
358,Santa Maria,BR,2021-04-06 16:52:21,-29.6842,-53.8069,86.0,45,20,2.3
359,Lorengau,PG,2021-04-06 16:52:21,-2.0226,147.2712,80.37,81,75,9.71
360,Adrar,MR,2021-04-06 16:52:21,20.5022,-10.0711,95.32,9,1,6.53
361,Elmadag,TR,2021-04-06 16:52:22,39.9208,33.2308,60.8,33,75,3.44
362,Meteti,PA,2021-04-06 16:52:22,8.4983,-77.9786,83.53,73,88,3.74
363,Tommot,RU,2021-04-06 16:52:22,58.9564,126.2925,-9.51,97,91,2.1
364,Maniitsoq,GL,2021-04-06 16:52:23,65.4167,-52.9,26.82,79,73,5.59
365,Port Blair,IN,2021-04-06 16:52:23,11.6667,92.75,80.69,75,20,3.42
366,Kauhajoki,FI,2021-04-06 16:52:24,62.4333,22.1833,35.01,93,75,2.3
367,Dzhebariki-Khaya,RU,2021-04-06 16:52:24,62.2167,135.8,-20.51,99,49,1.1
368,Ayan,RU,2021-04-06 16:52:24,56.45,138.1667,18.05,83,100,13.4
369,Siguiri,GN,2021-04-06 16:52:25,11.6667,-9.5,104.29,13,17,4.7
370,Tessalit,ML,2021-04-06 16:52:25,20.1986,1.0114,95.97,4,0,11.79
371,West Wendover,US,2021-04-06 16:52:25,40.7391,-114.0733,46.4,23,1,27.63
372,Praia Da Vitoria,PT,2021-04-06 16:48:18,38.7333,-27.0667,64.0,94,75,7.74
373,Paris,FR,2021-04-06 16:50:08,48.8534,2.3488,45.0,42,0,17.27
374,Shar,KZ,2021-04-06 16:52:26,49.5886,81.0453,40.86,82,88,5.39
375,Salinopolis,BR,2021-04-06 16:52:27,-0.6136,-47.3561,84.72,69,38,11.81
376,Antofagasta,CL,2021-04-06 16:49:08,-23.65,-70.4,73.0,77,20,18.41
377,Changji,CN,2021-04-06 16:52:27,44.0167,87.3167,57.2,35,0,2.24
378,Prado,BR,2021-04-06 16:52:27,-17.3411,-39.2208,81.41,59,66,11.74
379,Tuatapere,NZ,2021-04-06 16:52:28,-46.1333,167.6833,54.0,89,100,8.01
380,Norman Wells,CA,2021-04-06 16:52:28,65.282,-126.8329,-7.6,77,40,2.3
381,Ishimbay,RU,2021-04-06 16:52:29,53.4545,56.0415,38.19,86,98,10.2
382,Clyde River,CA,2021-04-06 16:49:36,70.4692,-68.5914,12.2,67,75,2.3
383,Peniche,PT,2021-04-06 16:52:29,39.3558,-9.3811,63.0,79,99,5.01
384,Shetpe,KZ,2021-04-06 16:52:30,44.1667,52.1167,47.5,48,2,12.08
385,Dembi Dolo,ET,2021-04-06 16:52:30,8.5333,34.8,69.73,47,54,2.71
386,Manaure,CO,2021-04-06 16:52:31,11.7751,-72.4445,85.82,59,98,17.38
387,Chifeng,CN,2021-04-06 16:52:31,42.2683,118.9636,44.28,33,98,13.18
388,Leningradskiy,RU,2021-04-06 16:52:31,69.3833,178.4167,-19.53,97,89,5.57
389,Hofn,IS,2021-04-06 16:52:32,64.2539,-15.2082,24.73,42,31,1.9
390,Labuhan,ID,2021-04-06 16:52:32,-6.8844,112.2051,78.96,86,100,5.86
391,Dergachi,RU,2021-04-06 16:52:32,51.2328,48.7659,38.97,93,100,1.21
392,Singaraja,ID,2021-04-06 16:52:33,-8.112,115.0882,78.85,83,100,4.16
393,Madingou,CG,2021-04-06 16:52:33,-4.1536,13.55,77.2,88,100,4.03
394,Panalingaan,PH,2021-04-06 16:52:33,8.7842,117.4231,76.95,83,93,3.74
395,Inirida,CO,2021-04-06 16:52:34,3.8653,-67.9239,82.17,78,89,2.33
396,Budy,UA,2021-04-06 16:52:34,49.8934,36.0224,50.0,50,0,8.95
397,San Jeronimo,PE,2021-04-06 16:52:35,-11.9472,-75.2829,57.29,65,98,4.38
398,Khandbari,NP,2021-04-06 16:52:35,27.3747,87.2039,67.39,26,6,5.35
399,Xacmaz,AZ,2021-04-06 16:52:35,41.4635,48.806,46.63,69,56,1.77
400,Pisco,PE,2021-04-06 16:52:36,-13.7,-76.2167,75.0,68,0,8.05
401,Alice Springs,AU,2021-04-06 16:52:36,-23.7,133.8833,66.0,72,24,4.61
402,Shimoda,JP,2021-04-06 16:52:36,34.6667,138.95,54.0,77,100,9.8
403,Hasaki,JP,2021-04-06 16:52:37,35.7333,140.8333,46.4,87,75,12.66
404,Lata,PT,2021-04-06 16:52:26,40.1629,-8.3327,72.0,63,20,9.22
405,Biak,ID,2021-04-06 16:52:37,-0.9131,122.8766,77.32,79,44,1.86
406,Kopong,BW,2021-04-06 16:52:38,-24.4833,25.8833,80.6,47,40,9.22
407,Necochea,AR,2021-04-06 16:52:38,-38.5473,-58.7368,84.99,44,51,10.0
408,Roswell,US,2021-04-06 16:52:38,34.0232,-84.3616,77.0,38,1,4.61
409,Goderich,CA,2021-04-06 16:49:19,43.7501,-81.7165,60.8,48,85,14.97
410,Yerbogachen,RU,2021-04-06 16:52:39,61.2767,108.0108,33.28,93,100,7.18
411,Paita,PE,2021-04-06 16:52:39,-5.0892,-81.1144,84.2,58,40,10.36
412,Puno,PE,2021-04-06 16:52:40,-15.8333,-70.0333,51.8,62,75,5.75
413,Murgab,TM,2021-04-06 16:52:40,37.4966,61.9714,66.2,45,75,9.22
414,Rovaniemi,FI,2021-04-06 16:52:40,66.5,25.7167,30.2,100,90,9.22
415,Maceio,BR,2021-04-06 16:49:21,-9.6658,-35.7353,87.8,45,40,5.75
416,Yanggu,CN,2021-04-06 16:48:30,36.1106,115.7753,54.48,47,94,0.67
417,Sobolevo,RU,2021-04-06 16:52:41,54.4299,31.8996,37.78,63,100,5.5
418,Zhoucheng,CN,2021-04-06 16:52:19,35.9122,116.3117,54.57,47,100,1.5
419,Nhulunbuy,AU,2021-04-06 16:52:42,-12.2333,136.7667,71.6,88,59,3.44
420,Darhan,MN,2021-04-06 16:52:42,49.4867,105.9228,43.59,49,85,2.57
421,Bani,DO,2021-04-06 16:51:19,18.2833,-70.3333,82.0,78,75,9.22
422,Pascagoula,US,2021-04-06 16:52:42,30.3658,-88.5561,77.0,64,75,10.36
423,San Carlos De Bariloche,AR,2021-04-06 16:52:43,-41.1456,-71.3082,57.2,54,75,12.66
424,Alenquer,BR,2021-04-06 16:52:43,-1.9417,-54.7383,86.0,79,75,5.75
425,Pangody,RU,2021-04-06 16:52:44,65.85,74.4859,31.57,93,100,13.33
426,Xingtai,CN,2021-04-06 16:52:44,37.0631,114.4942,55.45,45,100,3.29
427,Sao Sebastiao,BR,2021-04-06 16:52:44,-23.76,-45.4097,80.46,63,57,5.44
428,Machali,CL,2021-04-06 16:52:45,-34.1833,-70.6667,68.0,56,6,3.44
429,Camopi,GF,2021-04-06 16:52:45,3.1655,-52.3158,80.04,93,94,4.52
430,Chuy,UY,2021-04-06 16:52:45,-33.6971,-53.4616,77.27,61,17,9.95
431,Gravdal,NO,2021-04-06 16:52:46,68.1214,13.5031,37.4,56,75,29.93
432,Lazaro Cardenas,MX,2021-04-06 16:52:46,17.9583,-102.2,83.97,53,0,7.05
433,Samarai,PG,2021-04-06 16:52:46,-10.6167,150.6667,81.5,80,97,10.16
434,Souillac,MU,2021-04-06 16:52:47,-20.5167,57.5167,78.8,89,75,8.05
435,Blackwater,AU,2021-04-06 16:52:47,-23.5833,148.8833,69.42,91,33,4.14
436,Kattivakkam,IN,2021-04-06 16:52:48,13.2167,80.3167,82.4,74,20,4.61
437,Inhambane,MZ,2021-04-06 16:52:48,-23.865,35.3833,77.0,57,20,4.61
438,Sorland,NO,2021-04-06 16:52:42,67.667,12.6934,37.4,75,75,40.29
439,Saint-Michel-Des-Saints,CA,2021-04-06 16:52:48,46.6834,-73.9159,51.01,60,59,7.11
440,Lahaina,US,2021-04-06 16:52:49,20.8783,-156.6825,68.0,94,40,11.5
441,Egvekinot,RU,2021-04-06 16:52:49,66.3167,-179.1667,-11.85,79,1,7.63
442,Montepuez,MZ,2021-04-06 16:52:50,-13.1256,38.9997,68.2,88,35,4.72
443,Katangli,RU,2021-04-06 16:52:50,51.7102,143.2326,25.68,96,99,6.38
444,Zaria,NG,2021-04-06 16:52:50,11.1113,7.7227,97.2,8,30,7.94
445,Alyangula,AU,2021-04-06 16:52:51,-13.8483,136.4192,69.8,100,10,4.59
446,Derzhavinsk,KZ,2021-04-06 16:52:51,51.1,66.3167,31.05,93,100,8.63
447,Gairo,IT,2021-04-06 16:52:52,39.8497,9.5047,62.6,34,20,46.04
448,Roma,US,2021-04-06 16:52:03,43.2128,-75.4557,57.0,35,1,8.05
449,Bhatkal,IN,2021-04-06 16:52:52,13.9667,74.5667,82.35,81,78,3.8
450,Riohacha,CO,2021-04-06 16:52:53,11.5444,-72.9072,84.92,64,99,11.52
451,Banjarmasin,ID,2021-04-06 16:50:16,-3.3244,114.591,76.71,90,83,3.09
452,Warmbad,NA,2021-04-06 16:52:53,-28.45,18.7333,85.08,22,30,10.33
453,Juarez,MX,2021-04-06 16:51:00,31.7333,-106.4833,77.0,11,90,12.66
454,Sistranda,NO,2021-04-06 16:52:54,63.7256,8.834,41.0,70,40,28.77
455,Khilok,RU,2021-04-06 16:52:54,51.3674,110.4676,25.97,86,92,2.82
456,Effingham,US,2021-04-06 16:52:55,32.3669,-81.3332,82.0,27,1,6.91
457,Cap-Aux-Meules,CA,2021-04-06 16:52:55,47.3821,-61.8597,42.8,93,100,12.66
458,Bathsheba,BB,2021-04-06 16:52:55,13.2167,-59.5167,86.0,54,40,17.27
459,Tilichiki,RU,2021-04-06 16:52:56,60.4667,166.1,-1.82,96,100,8.25
460,Klyuchi,RU,2021-04-06 16:52:56,52.2667,79.1667,34.52,82,97,5.79
461,Codrington,AU,2021-04-06 16:52:56,-38.2667,141.9667,50.97,94,10,4.99
462,Hervey Bay,AU,2021-04-06 16:52:57,-25.2986,152.8535,70.0,93,87,4.0
463,Beringovskiy,RU,2021-04-06 16:52:57,63.05,179.3167,-13.65,93,20,6.91
464,Kavaratti,IN,2021-04-06 16:52:58,10.5669,72.642,83.82,71,33,9.6
465,Kholm,RU,2021-04-06 16:52:58,59.2667,32.85,33.6,72,29,8.16
466,Algiers,DZ,2021-04-06 16:48:54,36.7525,3.042,75.2,41,0,3.44
467,Provost,CA,2021-04-06 16:52:59,52.3501,-110.2683,48.2,37,16,5.75
468,San Quintin,MX,2021-04-06 16:52:59,30.4833,-115.95,63.81,67,34,14.41
469,Linguere,SN,2021-04-06 16:52:59,15.3953,-15.1193,107.6,19,0,9.22
470,Deputatskiy,RU,2021-04-06 16:53:00,69.3,139.9,-19.14,99,88,3.89
471,Gusau,NG,2021-04-06 16:53:00,12.1628,6.6614,100.72,7,36,4.81
472,Nembro,IT,2021-04-06 16:53:01,45.7463,9.7629,43.0,75,75,13.8
473,Valle Hermoso,MX,2021-04-06 16:53:01,25.6667,-97.8333,80.6,78,75,18.41
474,Turayf,SA,2021-04-06 16:51:15,31.6725,38.6637,77.0,16,4,20.71
475,Maldonado,UY,2021-04-06 16:51:55,-34.6667,-54.9167,80.6,69,40,9.22
476,Visconde Do Rio Branco,BR,2021-04-06 16:53:02,-21.0103,-42.8406,79.45,61,21,3.2
477,Port-Gentil,GA,2021-04-06 16:53:02,-0.7193,8.7815,89.6,66,20,2.3
478,Yangjiang,CN,2021-04-06 16:53:02,21.85,111.9667,71.6,90,1,4.63
479,Saint Peter,BB,2021-04-06 16:53:03,13.25,-59.6167,86.0,54,40,17.27
480,Pangnirtung,CA,2021-04-06 16:53:03,66.1451,-65.7125,6.8,78,20,2.3
481,Belaguntha,IN,2021-04-06 16:53:04,19.8833,84.65,79.11,68,3,3.2
482,Rosh Pinna,IL,2021-04-06 16:53:04,32.9689,35.5426,73.4,56,0,6.91
483,Gurupi,BR,2021-04-06 16:53:04,-11.7292,-49.0686,90.64,43,97,5.46
484,Phan Thiet,VN,2021-04-06 16:53:05,10.9333,108.1,76.19,83,96,8.81
485,Dickinson,US,2021-04-06 16:53:06,29.4608,-95.0513,78.01,73,75,13.8
486,Angoche,MZ,2021-04-06 16:53:06,-16.2325,39.9086,77.38,63,2,10.16
487,Kloulklubed,PW,2021-04-06 16:53:06,7.0419,134.2556,77.0,94,75,3.44
488,Riyadh,SA,2021-04-06 16:51:41,24.6877,46.7219,84.2,9,0,5.75
489,Clevelandia,BR,2021-04-06 16:53:07,-26.3958,-52.4708,66.65,67,98,6.62
490,Chara,RU,2021-04-06 16:53:07,56.9064,118.2631,7.72,89,97,3.0
491,San Blas,MX,2021-04-06 16:53:08,21.5167,-105.2667,69.8,56,1,5.59
492,Trelew,AR,2021-04-06 16:53:08,-43.249,-65.3051,62.6,100,90,9.22
493,Husavik,IS,2021-04-06 16:53:09,66.0449,-17.3389,19.4,58,20,10.36
494,Tual,ID,2021-04-06 16:53:09,-5.6667,132.75,83.61,71,92,7.07
495,Bolgar,RU,2021-04-06 16:53:09,54.95,49.0667,37.4,75,90,6.71
496,Balikpapan,ID,2021-04-06 16:53:10,-1.2675,116.8289,75.94,90,98,4.16
497,Hamilton,US,2021-04-06 16:51:46,39.1834,-84.5333,75.99,43,20,3.44
498,Constitucion,CL,2021-04-06 16:49:10,-35.3333,-72.4167,65.37,63,100,6.4
499,Guangyuan,CN,2021-04-06 16:53:11,32.442,105.823,63.0,99,100,11.01
500,Marolambo,MG,2021-04-06 16:53:11,-20.05,48.1167,69.85,98,99,2.04
501,Banda Aceh,ID,2021-04-06 16:53:11,5.5577,95.3222,79.21,83,93,7.65
502,Mabamba,TZ,2021-04-06 16:53:12,-3.5983,30.5019,65.98,92,92,1.01
503,Morondava,MG,2021-04-06 16:53:12,-20.2833,44.2833,78.67,66,1,13.67
504,Mokhsogollokh,RU,2021-04-06 16:53:12,61.4681,128.9203,-20.0,99,58,1.77
505,Saint-Joseph,RE,2021-04-06 16:53:13,-21.3667,55.6167,80.6,69,75,4.61
506,Prizren,XK,2021-04-06 16:53:13,42.2139,20.7397,55.4,35,20,14.97
507,Grindavik,IS,2021-04-06 16:53:13,63.8424,-22.4338,26.6,63,0,11.5
508,Zyryanka,RU,2021-04-06 16:53:14,65.75,150.85,-5.31,94,100,8.3
509,Moshenskoye,RU,2021-04-06 16:53:14,58.5102,34.5911,30.07,90,100,5.23
510,Yerofey Pavlovich,RU,2021-04-06 16:53:15,53.9667,121.9667,5.86,86,15,3.4
511,Ulagan,RU,2021-04-06 16:53:15,50.6321,87.9563,29.26,82,32,2.37
512,Sur,OM,2021-04-06 16:53:02,22.5667,59.5289,82.0,35,0,0.45
513,Morant Bay,JM,2021-04-06 16:53:16,17.8815,-76.4093,86.0,62,20,8.05
514,Biltine,TD,2021-04-06 16:53:16,14.5333,20.9167,93.92,9,12,8.55
515,Korla,CN,2021-04-06 16:50:28,41.7597,86.1469,56.97,25,87,10.22
516,Buriti Dos Lopes,BR,2021-04-06 16:53:17,-3.175,-41.8669,91.4,52,0,14.97
517,Doctor Arroyo,MX,2021-04-06 16:53:17,23.6667,-100.1833,72.37,34,58,3.47
518,Saint-Augustin,CA,2021-04-06 16:53:18,51.226,-58.6502,41.07,99,100,14.2
519,Linxia,CN,2021-04-06 16:53:18,35.6003,103.2064,43.14,79,97,3.49
520,Progreso,MX,2021-04-06 16:53:19,21.2833,-89.6667,86.0,42,75,13.8
521,Kuybyshevskiy Zaton,RU,2021-04-06 16:53:19,55.1593,49.1701,39.2,56,0,6.71
522,Nortelandia,BR,2021-04-06 16:53:19,-14.4547,-56.8028,92.28,50,44,1.19
523,Nambucca Heads,AU,2021-04-06 16:53:20,-30.65,153.0,68.0,88,75,8.05
524,Puyang,CN,2021-04-06 16:53:20,29.4603,119.8861,55.58,71,100,4.23
525,Ferrol,ES,2021-04-06 16:53:20,43.4832,-8.2369,55.99,73,54,11.99
526,Paamiut,GL,2021-04-06 16:53:21,61.994,-49.6678,33.1,97,100,6.04
527,Bac Lieu,VN,2021-04-06 16:53:04,9.285,105.7244,81.39,73,61,14.52
528,Chanute,US,2021-04-06 16:50:09,37.6792,-95.4572,69.8,64,20,25.32
529,Taua,BR,2021-04-06 16:53:21,-5.9667,-40.3,89.89,36,99,11.72
530,Coihaique,CL,2021-04-06 16:53:22,-45.5752,-72.0662,57.2,77,75,3.44
531,Yeppoon,AU,2021-04-06 16:53:22,-23.1333,150.7333,71.6,94,90,8.05
532,Marawi,PH,2021-04-06 16:53:23,7.9986,124.2928,77.0,86,90,3.0
533,Brookhaven,US,2021-04-06 16:53:23,31.5791,-90.4407,75.99,68,36,8.37
534,Aktas,KZ,2021-04-06 16:53:23,49.7789,72.9608,33.8,100,100,4.47
535,Del Rio,US,2021-04-06 16:53:24,29.3627,-100.8968,77.0,61,40,17.27
536,Madarounfa,NE,2021-04-06 16:53:24,13.3087,7.156,104.0,5,0,2.48
537,High Prairie,CA,2021-04-06 16:53:25,55.4334,-116.4858,41.0,52,66,9.22
538,Katsuura,JP,2021-04-06 16:53:25,35.1333,140.3,51.01,71,100,13.44
539,Kalmunai,LK,2021-04-06 16:53:25,7.4167,81.8167,79.12,77,4,4.34
540,Bilibino,RU,2021-04-06 16:53:26,68.0546,166.4372,-22.14,98,82,3.76
541,Wodonga,AU,2021-04-06 16:52:31,-36.1167,146.8833,62.01,100,6,2.3
542,Havoysund,NO,2021-04-06 16:53:26,70.9963,24.6622,33.8,86,75,17.27
543,Vrangel,RU,2021-04-06 16:53:27,42.7297,133.0839,41.05,64,10,8.72
544,Engels,RU,2021-04-06 16:53:27,51.5,46.1167,36.0,93,100,5.99
545,Chitungwiza,ZW,2021-04-06 16:53:28,-18.0127,31.0756,69.01,68,31,4.0
546,Keetmanshoop,NA,2021-04-06 16:53:28,-26.5833,18.1333,87.8,15,20,12.66
547,Cururupu,BR,2021-04-06 16:53:28,-1.8283,-44.8683,89.85,45,51,7.76
548,Bowen,AU,2021-04-06 16:53:29,-20.0167,148.2333,73.4,94,40,2.3
549,Aketi,CD,2021-04-06 16:53:29,2.7388,23.7833,78.87,69,82,3.29
550,Burgeo,CA,2021-04-06 16:53:29,47.6167,-57.6152,43.07,95,100,11.7
551,Cestas,FR,2021-04-06 16:53:30,44.7435,-0.6791,52.0,24,0,13.8
552,Tiarei,PF,2021-04-06 16:52:37,-17.5333,-149.3333,73.4,78,75,5.75
553,Rio Grande,BR,2021-04-06 16:53:30,-32.035,-52.0986,80.6,69,75,12.66
554,Nalut,LY,2021-04-06 16:53:31,30.3333,10.85,72.18,20,0,8.77
555,Quime,BO,2021-04-06 16:53:31,-16.9833,-67.2167,58.44,74,84,5.14
556,Shizunai,JP,2021-04-06 16:53:31,42.3339,142.3669,35.38,76,100,10.45
557,Mandalgovi,MN,2021-04-06 16:51:20,45.7625,106.2708,40.69,30,9,6.49
558,Yangshan,CN,2021-04-06 16:53:32,28.7615,115.0287,55.87,97,100,0.96
559,Nizhniy Ingash,RU,2021-04-06 16:53:32,56.2,96.53,33.35,99,75,2.39
560,Beirut,LB,2021-04-06 16:49:58,33.8889,35.4944,75.2,57,0,4.61
561,Singkang,MY,2021-04-06 16:53:33,2.1006,102.7994,78.8,89,20,2.3
562,Richards Bay,ZA,2021-04-06 16:53:33,-28.783,32.0377,70.12,89,44,5.82
563,Veraval,IN,2021-04-06 16:53:34,20.9,70.3667,79.79,76,0,12.24
564,Ardakan,IR,2021-04-06 16:53:34,32.31,54.0175,71.6,11,0,4.61
565,Martapura,ID,2021-04-06 16:53:34,-3.4167,114.85,74.3,95,76,2.55
566,Mount Gambier,AU,2021-04-06 16:52:42,-37.8333,140.7667,48.2,100,40,5.75
567,Los Llanos De Aridane,ES,2021-04-06 16:53:35,28.6585,-17.9182,69.8,73,75,8.05
568,Oussouye,SN,2021-04-06 16:53:35,12.485,-16.5469,96.8,69,0,6.91
569,Ulaangom,MN,2021-04-06 16:53:36,49.9811,92.0667,38.53,37,55,2.95
570,Itoman,JP,2021-04-06 16:53:36,26.1247,127.6694,68.0,68,20,23.02
571,Ilmajoki,FI,2021-04-06 16:53:36,62.7333,22.5667,35.01,93,75,2.3
572,Roebourne,AU,2021-04-06 16:53:37,-20.7833,117.1333,81.28,64,9,2.37
573,Olonets,RU,2021-04-06 16:53:37,60.9847,32.9698,33.84,71,46,11.74
574,Ibiapina,BR,2021-04-06 16:53:38,-3.9233,-40.8894,82.6,45,86,5.68
575,Saint Anthony,US,2021-04-06 16:53:10,45.0205,-93.218,62.6,48,75,5.75
576,Santa Marta,CO,2021-04-06 16:52:08,11.2408,-74.199,88.0,69,99,1.99
577,Virginia Beach,US,2021-04-06 16:53:22,36.8529,-75.978,66.99,39,1,9.22
